Rating;Year;Date;Player;Salary;Position;Bat_Order;Opp_Pitcher;Opp
3.4;2022;04/09/2022;51.95;Willy Adames (R);$16;SS;2;MIL
4.2;2022;04/09/2022;51.95;W. Merrifield (R);$17;OF;1;KC
4.2;2022;04/09/2022;51.95;A. Mondesi (S);$19;SS;7;KC
4.1;2022;04/09/2022;51.90;Leury Garcia (S);$11;2B;7;CWS
4.6;2022;04/09/2022;51.90;Tyler Wade (L);$7;2B;9;LAA
4.1;2022;04/09/2022;51.85;Josh Harrison (R);$9;3B;8;CWS
5.1;2022;04/09/2022;51.80;Trevor Story (R);$16;2B;6;BOS
4.1;2022;04/09/2022;51.70;Gavin Sheets (L);$12;OF;6;CWS
4;2022;04/09/2022;51.50;Max Kepler (L);$13;OF;7;MIN
4.2;2022;04/09/2022;51.40;C. Santana (S);$7;1B;5;KC
5.5;2022;04/09/2022;51.35;S. Alcantara (S);$7;SS;8;ARI
4.1;2022;04/09/2022;51.30;Jacob Burger (R);$9;3B;9;CWS
4;2022;04/09/2022;51.25;Miguel Sano (R);$11;1B;6;MIN
4;2022;04/09/2022;51.20;Luis Arraez (L);$12;3B;2;MIN
4.1;2022;04/09/2022;51.10;A.J. Pollock (R);$19;OF;1;CWS
4;2022;04/09/2022;51.10;Nick Gordon (L);$9;SS;9;MIN
5.5;2022;04/09/2022;51.00;D. Varsho (L);$14;OF;1;ARI
4.2;2022;04/09/2022;50.95;A. Benintendi (L);$15;OF;3;KC
4.6;2022;04/09/2022;50.90;R. Grossman (S);$14;OF;1;DET
5.5;2022;04/09/2022;50.90;Pavin Smith (L);$11;OF;5;ARI
3.6;2022;04/09/2022;50.85;C. Dickerson (L);$10;OF;5;STL
5.5;2022;04/09/2022;50.85;C. Walker (R);$10;1B;4;ARI
4.2;2022;04/09/2022;50.85;Nicky Lopez (L);$11;2B;9;KC
5.5;2022;04/09/2022;50.80;David Peralta (L);$12;OF;3;ARI
5.5;2022;04/09/2022;50.70;G. Perdomo (S);$11;SS;7;ARI
3.6;2022;04/09/2022;50.55;Yadier Molina (R);$12;C;7;STL
4.3;2022;04/09/2022;50.50;CJ Abrams (L);$12;SS;9;SD
4.7;2022;04/09/2022;50.40;Jesse Winker (L);$20;OF;3;SEA
5.3;2022;04/09/2022;50.35;A. Escobar (R);$8;SS;7;WSH
4.6;2022;04/09/2022;50.35;Max Stassi (R);$10;C;7;LAA
5.1;2022;04/09/2022;50.30;Rafael Devers (L);$22;3B;2;BOS
4.6;2022;04/09/2022;50.25;Aledmys Diaz (R);$9;SS;5;HOU
5.3;2022;04/09/2022;49.95;C. Hernandez (S);$9;2B;1;WSH
5.3;2022;04/09/2022;49.95;Josh Bell (S);$13;1B;4;WSH
5.1;2022;04/09/2022;49.90;E. Hernandez (R);$17;OF;1;BOS
3.6;2022;04/09/2022;49.65;Paul DeJong (R);$11;SS;6;STL
4;2022;04/09/2022;49.60;Ryan Jeffers (R);$7;C;8;MIN
4.7;2022;04/09/2022;49.55;Mitch Haniger (R);$20;OF;4;SEA
4.6;2022;04/09/2022;49.55;C. McCormick (R);$13;OF;9;HOU
4.4;2022;04/09/2022;49.40;James McCann (R);$11;C;9;NYM
4.4;2022;04/09/2022;49.35;Jeff McNeil (L);$12;2B;5;NYM
4.6;2022;04/09/2022;48.95;Brandon Marsh (L);$9;OF;8;LAA
4.2;2022;04/09/2022;48.55;B. Witt Jr. (R);$18;3B;2;KC
5.3;2022;04/09/2022;48.45;Maikel Franco (R);$8;3B;6;WSH
3.5;2022;04/09/2022;48.45;F. Mejia (S);$12;C;6;TB
4.5;2022;04/09/2022;48.40;Franmil Reyes (R);$16;OF;4;CLE
4.2;2022;04/09/2022;47.95;Hunter Dozier (R);$11;OF;6;KC
5.6;2022;04/09/2022;47.85;Joey Votto (L);$20;1B;4;CIN
4.5;2022;04/09/2022;47.55;A. Gimenez (L);$7;SS;8;CLE
4.5;2022;04/09/2022;47.45;Oscar Mercado (R);$7;OF;7;CLE
4.6;2022;04/09/2022;47.20;Jeremy Peña (R);$7;SS;7;HOU
3.5;2022;04/09/2022;47.15;Brandon Belt (L);$19;1B;2;SF
4.5;2022;04/09/2022;47.10;Amed Rosario (R);$13;SS;5;CLE
5.8;2022;04/09/2022;46.95;Marcus Semien (R);$21;2B;2;TEX
5.8;2022;04/09/2022;46.95;Corey Seager (L);$20;SS;3;TEX
5.8;2022;04/09/2022;46.95;Adolis Garcia (R);$15;OF;5;TEX
3.5;2022;04/09/2022;46.85;Taylor Walls (S);$12;SS;8;TB
5.3;2022;04/09/2022;46.80;Lane Thomas (R);$12;OF;5;WSH
5.1;2022;04/09/2022;46.70;C. Vazquez (R);$11;C;9;BOS
5.1;2022;04/09/2022;46.70;Bobby Dalbec (R);$13;1B;7;BOS
3.4;2022;04/09/2022;46.65;V. Caratini (S);$7;C;9;MIL
5.5;2022;04/09/2022;46.65;Jose Herrera (S);$7;C;9;ARI
4.6;2022;04/09/2022;46.35;S. Torkelson (R);$7;1B;8;DET
5.6;2022;04/09/2022;46.25;Tommy Pham (R);$11;OF;3;CIN
3.4;2022;04/09/2022;46.20;Kolten Wong (L);$11;2B;7;MIL
5.6;2022;04/09/2022;46.05;Tyler Naquin (L);$11;OF;2;CIN
5.6;2022;04/09/2022;46.05;Jake Fraley (L);$9;OF;5;CIN
5.7;2022;04/09/2022;45.90;Elvis Andrus (R);$7;SS;6;OAK
4.6;2022;04/09/2022;45.90;J. Candelario (S);$13;3B;4;DET
3.4;2022;04/09/2022;45.90;Tyrone Taylor (R);$7;OF;6;MIL
4.6;2022;04/09/2022;45.80;J. Schoop (R);$10;2B;6;DET
4.2;2022;04/09/2022;45.80;M. Taylor (R);$8;OF;8;KC
5.7;2022;04/09/2022;45.80;S. Piscotty (R);$7;OF;8;OAK
5.7;2022;04/09/2022;45.70;Kevin Smith (R);$7;3B;7;OAK
5.6;2022;04/09/2022;45.55;J. India (R);$19;2B;1;CIN
5.7;2022;04/09/2022;45.50;Chad Pinder (R);$8;OF;4;OAK
5.2;2022;04/09/2022;45.30;C. Mullins (L);$16;OF;1;BAL
5.5;2022;04/09/2022;45.30;Seth Beer (L);$14;1B;6;ARI
5.7;2022;04/09/2022;45.25;Sean Murphy (R);$12;C;3;OAK
3.5;2022;04/09/2022;45.15;M. Yastrzemski (L);$14;OF;1;SF
5.1;2022;04/09/2022;45.05;J. Bradley (L);$7;OF;8;BOS
4.5;2022;04/09/2022;44.90;Bobby Bradley (L);$9;1B;6;CLE
5.6;2022;04/09/2022;44.90;Nick Senzel (R);$7;OF;6;CIN
3.5;2022;04/09/2022;44.85;Wilmer Flores (R);$9;3B;6;SF
4.6;2022;04/09/2022;44.80;M. Cabrera (R);$12;1B;5;DET
5.2;2022;04/09/2022;44.25;Austin Hays (R);$14;OF;6;BAL
4.7;2022;04/09/2022;44.15;Ty France (R);$11;1B;2;SEA
5.2;2022;04/09/2022;44.05;R. Mountcastle (R);$15;1B;2;BAL
5.3;2022;04/09/2022;43.90;Victor Robles (R);$10;OF;9;WSH
5.3;2022;04/09/2022;43.75;Riley Adams (R);$7;C;8;WSH
3.4;2022;04/09/2022;43.40;Mike Brosseau (R);$7;2B;8;MIL
3.5;2022;04/09/2022;42.95;Joey Bart (R);$18;C;9;SF
4.7;2022;04/09/2022;42.60;Adam Frazier (L);$9;2B;1;SEA
5.6;2022;04/09/2022;42.55;Kyle Farmer (R);$10;SS;8;CIN
3.4;2022;04/09/2022;41.80;Keston Hiura (R);$7;1B;5;MIL
5.6;2022;04/09/2022;41.65;M. Moustakas (L);$10;3B;7;CIN
5.7;2022;04/09/2022;41.60;Seth Brown (L);$12;OF;5;OAK
5.7;2022;04/09/2022;40.90;C. Pache (R);$7;OF;9;OAK
4.2;2022;04/09/2022;40.60;Seiya Suzuki (R);$15;OF;6;CHC
3.5;2022;04/09/2022;40.50;T. Estrada (R);$7;2B;7;SF
5.7;2022;04/09/2022;39.90;Tony Kemp (L);$11;2B;1;OAK
5.8;2022;04/09/2022;39.90;Jonah Heim (S);$7;C;9;TEX
5.8;2022;04/09/2022;39.60;Kole Calhoun (L);$8;OF;6;TEX
5.8;2022;04/09/2022;39.45;Brad Miller (L);$10;OF;1;TEX
5.8;2022;04/09/2022;39.45;W. Calhoun (L);$11;OF;8;TEX
5.8;2022;04/09/2022;39.45;Nate Lowe (L);$13;1B;4;TEX
5.8;2022;04/09/2022;39.45;Andy Ibanez (R);$11;3B;7;TEX
4.7;2022;04/09/2022;39.10;J.P. Crawford (L);$13;SS;8;SEA
3.5;2022;04/09/2022;39.05;Steven Duggar (L);$9;OF;8;SF
4.6;2022;04/09/2022;38.65;Y. Tsutsugo (L);$7;1B;4;PIT
4.5;2022;04/09/2022;38.40;Austin Hedges (R);$12;C;9;CLE
4.2;2022;04/09/2022;38.35;Ian Happ (S);$17;OF;4;CHC
4.6;2022;04/09/2022;38.35;Cole Tucker (S);$7;SS;7;PIT
4.6;2022;04/09/2022;37.60;K. Hayes (R);$15;3B;3;PIT
5.2;2022;04/09/2022;37.55;Rougned Odor (L);$7;3B;7;BAL
4.2;2022;04/09/2022;37.55;Nick Madrigal (R);$7;2B;2;CHC
4.5;2022;04/09/2022;37.50;Steven Kwan (L);$13;OF;2;CLE
3.5;2022;04/09/2022;37.45;Joc Pederson (L);$12;OF;4;SF
4.6;2022;04/09/2022;37.30;B. Reynolds (S);$18;OF;2;PIT
5.2;2022;04/09/2022;37.20;Jorge Mateo (R);$7;SS;8;BAL
4.2;2022;04/09/2022;37.10;F. Schwindel (R);$13;1B;5;CHC
5.2;2022;04/09/2022;37.00;Ramon Urias (R);$8;3B;5;BAL
4.2;2022;04/09/2022;36.90;P. Wisdom (R);$10;3B;8;CHC
4.2;2022;04/09/2022;36.70;Jason Heyward (L);$7;OF;7;CHC
4.2;2022;04/09/2022;36.70;Rafael Ortega (L);$7;OF;1;CHC
4.6;2022;04/09/2022;36.65;Kevin Newman (R);$7;SS;9;PIT
4.2;2022;04/09/2022;36.25;J. Stallings (R);$7;C;8;MIA
3.5;2022;04/09/2022;36.15;Darin Ruf (R);$13;OF;3;SF
4.2;2022;04/09/2022;36.15;Jon Berti (R);$7;3B;9;MIA
4.2;2022;04/09/2022;35.80;Miguel Rojas (R);$10;SS;5;MIA
4.2;2022;04/09/2022;35.80;W. Contreras (R);$12;C;3;CHC
4.2;2022;04/09/2022;35.80;Jesus Sanchez (L);$11;OF;7;MIA
4.7;2022;04/09/2022;35.60;J. Kelenic (L);$13;OF;6;SEA
4.2;2022;04/09/2022;35.40;Jesus Aguilar (R);$9;1B;3;MIA
4.2;2022;04/09/2022;35.10;A. Garcia (R);$11;OF;4;MIA
5.2;2022;04/09/2022;34.00;A. Santander (S);$12;OF;3;BAL
4.2;2022;04/09/2022;33.70;Nico Hoerner (R);$10;SS;9;CHC
4.2;2022;04/09/2022;33.30;Jorge Soler (R);$12;OF;1;MIA
4.6;2022;04/09/2022;33.25;Dan Vogelbach (L);$7;1B;1;PIT
4.6;2022;04/09/2022;33.05;Ben Gamel (L);$8;OF;6;PIT
5.2;2022;04/09/2022;32.90;R. Chirinos (R);$7;C;9;BAL
4.2;2022;04/09/2022;32.90;G. Cooper (R);$10;OF;2;MIA
4.6;2022;04/09/2022;31.85;Roberto Perez (R);$7;C;8;PIT
4.2;2022;04/09/2022;30.50;B. Anderson (R);$12;3B;6;MIA
5.2;2022;04/09/2022;28.55;Trey Mancini (R);$13;1B;4;BAL
4.6;2022;04/10/2022;66.60;Mookie Betts (R);$22;OF;1;LAD
4.6;2022;04/10/2022;66.60;F. Freeman (L);$23;1B;2;LAD
4.6;2022;04/10/2022;66.60;Chris Taylor (R);$18;OF;8;LAD
4.6;2022;04/10/2022;66.60;Justin Turner (R);$15;3B;5;LAD
4.6;2022;04/10/2022;66.60;Gavin Lux (L);$14;2B;9;LAD
4.6;2022;04/10/2022;66.60;Max Muncy (L);$18;1B;4;LAD
4.6;2022;04/10/2022;66.60;Trea Turner (R);$24;SS;3;LAD
4.6;2022;04/10/2022;66.60;Will Smith (R);$18;C;6;LAD
4.6;2022;04/10/2022;66.60;C. Bellinger (L);$14;OF;7;LAD
4.1;2022;04/10/2022;65.85;J. Cronenworth (L);$14;2B;4;SD
3.9;2022;04/10/2022;65.65;Matt Chapman (R);$15;3B;6;TOR
3.4;2022;04/10/2022;64.75;Bryce Harper (L);$24;OF;3;PHI
3.9;2022;04/10/2022;64.75;Ozzie Albies (S);$18;2B;5;ATL
3.4;2022;04/10/2022;64.70;Jean Segura (R);$16;2B;2;PHI
3.5;2022;04/10/2022;63.85;Nolan Arenado (R);$19;3B;4;STL
3.5;2022;04/10/2022;63.85;H. Bader (R);$14;OF;8;STL
3.9;2022;04/10/2022;63.45;Adam Duvall (R);$14;OF;6;ATL
3.9;2022;04/10/2022;62.25;L. Gurriel (R);$17;OF;5;TOR
4.3;2022;04/10/2022;61.75;Mark Canha (R);$15;OF;7;NYM
4.8;2022;04/10/2022;61.75;Alex Bregman (R);$17;3B;3;HOU
3.9;2022;04/10/2022;61.65;Eddie Rosario (L);$13;OF;1;ATL
3.5;2022;04/10/2022;61.45;Tommy Edman (S);$16;2B;9;STL
4;2022;04/10/2022;61.35;Carlos Correa (R);$17;SS;2;MIN
4.5;2022;04/10/2022;61.30;W. Merrifield (R);$15;OF;1;KC
3.4;2022;04/10/2022;60.80;N. Castellanos (R);$19;OF;4;PHI
4.9;2022;04/10/2022;60.75;Jared Walsh (L);$15;1B;3;LAA
4.1;2022;04/10/2022;60.70;Manny Machado (R);$19;3B;3;SD
4.9;2022;04/10/2022;60.35;Shohei Ohtani (L);$23;OF;1;LAA
6.6;2022;04/10/2022;60.10;C.J. Cron (R);$16;1B;4;COL
6.6;2022;04/10/2022;60.10;Kris Bryant (R);$19;OF;2;COL
6.6;2022;04/10/2022;60.10;Elias Diaz (R);$14;C;7;COL
6.6;2022;04/10/2022;60.10;Ryan McMahon (L);$16;3B;5;COL
6.6;2022;04/10/2022;60.10;Connor Joe (R);$14;OF;1;COL
4.1;2022;04/10/2022;59.90;Luke Voit (R);$14;1B;5;SD
3.4;2022;04/10/2022;59.45;K. Schwarber (L);$20;OF;1;PHI
3.5;2022;04/10/2022;59.15;Yandy Diaz (R);$15;3B;5;TB
4.8;2022;04/10/2022;59.15;Y. Alvarez (L);$21;OF;4;HOU
3.5;2022;04/10/2022;59.05;Dylan Carlson (S);$16;OF;1;STL
3.9;2022;04/10/2022;58.85;Matt Olson (L);$20;1B;2;ATL
3.9;2022;04/10/2022;58.80;Raimel Tapia (L);$8;OF;7;TOR
4.1;2022;04/10/2022;58.35;Trent Grisham (L);$11;OF;1;SD
3.9;2022;04/10/2022;58.25;V. Guerrero Jr. (R);$24;1B;3;TOR
4.1;2022;04/10/2022;58.10;Austin Nola (R);$9;C;2;SD
3.9;2022;04/10/2022;58.05;G. Springer (R);$21;OF;1;TOR
4.1;2022;04/10/2022;58.00;Jorge Alfaro (R);$10;C;8;SD
3.4;2022;04/10/2022;58.00;Johan Camargo (S);$7;2B;7;PHI
4.1;2022;04/10/2022;57.90;Ha-seong Kim (R);$10;SS;9;SD
4.3;2022;04/10/2022;57.80;Jeff McNeil (L);$14;2B;8;NYM
3.4;2022;04/10/2022;57.65;Matt Vierling (R);$7;OF;9;PHI
4;2022;04/10/2022;57.40;Anthony Rizzo (L);$17;1B;2;NYY
4;2022;04/10/2022;57.40;Joey Gallo (L);$15;OF;5;NYY
3.9;2022;04/10/2022;57.35;Bo Bichette (R);$24;SS;2;TOR
3.9;2022;04/10/2022;57.25;A. Dickerson (L);$9;OF;7;ATL
3.9;2022;04/10/2022;57.15;T. Hernandez (R);$22;OF;4;TOR
4.8;2022;04/10/2022;56.95;Jeremy Peña (R);$14;SS;2;HOU
3.5;2022;04/10/2022;56.65;C. Dickerson (L);$10;OF;5;STL
3.5;2022;04/10/2022;56.55;Paul DeJong (R);$12;SS;6;STL
4;2022;04/10/2022;56.45;Byron Buxton (R);$21;OF;1;MIN
5.1;2022;04/10/2022;55.95;Ketel Marte (S);$14;2B;2;ARI
3.4;2022;04/10/2022;55.80;Rhys Hoskins (R);$22;1B;5;PHI
4;2022;04/10/2022;55.65;Jorge Polanco (S);$18;2B;3;MIN
4;2022;04/10/2022;55.60;J. Donaldson (R);$17;3B;1;NYY
4;2022;04/10/2022;55.60;G. Stanton (R);$19;OF;4;NYY
4;2022;04/10/2022;55.60;Aaron Judge (R);$19;OF;3;NYY
3.5;2022;04/10/2022;55.55;P. Goldschmidt (R);$23;1B;2;STL
4.5;2022;04/10/2022;55.50;A. Mondesi (S);$17;SS;7;KC
3.5;2022;04/10/2022;55.50;Brandon Lowe (L);$18;2B;1;TB
3.8;2022;04/10/2022;55.15;Jose Abreu (R);$18;1B;3;CWS
3.5;2022;04/10/2022;55.15;Yadier Molina (R);$9;C;7;STL
3.9;2022;04/10/2022;54.95;Marcell Ozuna (R);$16;OF;4;ATL
3.5;2022;04/10/2022;54.85;Tyler O'Neill (R);$23;OF;3;STL
3.8;2022;04/10/2022;54.85;Luis Robert (R);$22;OF;2;CWS
3.8;2022;04/10/2022;54.75;Eloy Jimenez (R);$17;OF;4;CWS
4.8;2022;04/10/2022;54.70;M. Maldonado (R);$7;C;9;HOU
4.9;2022;04/10/2022;54.55;Mike Trout (R);$22;OF;2;LAA
3.6;2022;04/10/2022;54.45;Lorenzo Cain (R);$14;OF;8;MIL
3.6;2022;04/10/2022;54.45;Willy Adames (R);$15;SS;2;MIL
4.5;2022;04/10/2022;54.45;C. Santana (S);$7;1B;5;KC
4.8;2022;04/10/2022;54.25;Niko Goodrum (S);$12;SS;8;HOU
4.8;2022;04/10/2022;54.25;Jose Siri (R);$10;OF;1;HOU
3.9;2022;04/10/2022;54.25;Austin Riley (R);$21;3B;3;ATL
4.8;2022;04/10/2022;54.25;Aledmys Diaz (R);$11;SS;5;HOU
4.1;2022;04/10/2022;54.20;Wil Myers (R);$11;OF;6;SD
4.5;2022;04/10/2022;54.10;A. Benintendi (L);$14;OF;3;KC
4.5;2022;04/10/2022;53.90;Nicky Lopez (L);$11;2B;9;KC
4;2022;04/10/2022;53.65;Gary Sanchez (R);$10;C;7;MIN
3.6;2022;04/10/2022;53.60;Kolten Wong (L);$15;2B;1;MIL
4.9;2022;04/10/2022;53.60;Tyler Wade (L);$7;2B;9;LAA
4.3;2022;04/10/2022;53.50;Brandon Nimmo (L);$16;OF;1;NYM
4.5;2022;04/10/2022;53.50;M. Taylor (R);$9;OF;8;KC
4.9;2022;04/10/2022;53.35;D. Fletcher (R);$9;SS;8;LAA
4.3;2022;04/10/2022;53.20;E. Escobar (S);$17;3B;5;NYM
4.5;2022;04/10/2022;53.20;S. Perez (R);$19;C;4;KC
4.9;2022;04/10/2022;53.15;Jack Mayfield (R);$10;3B;4;LAA
4.8;2022;04/10/2022;53.05;Kyle Tucker (L);$23;OF;6;HOU
6.6;2022;04/10/2022;53.05;Yonathan Daza (R);$7;OF;8;COL
4.9;2022;04/10/2022;53.05;Jose Rojas (L);$9;OF;6;LAA
4;2022;04/10/2022;52.90;A. Kirilloff (L);$10;OF;6;MIN
4.3;2022;04/10/2022;52.75;Peter Alonso (R);$21;1B;4;NYM
4;2022;04/10/2022;52.70;Max Kepler (L);$13;OF;9;MIN
6.6;2022;04/10/2022;52.60;R. Grichuk (R);$10;OF;6;COL
6.6;2022;04/10/2022;52.60;G. Hampson (R);$9;OF;9;COL
6.6;2022;04/10/2022;52.60;B. Rodgers (R);$13;2B;3;COL
4.9;2022;04/10/2022;52.55;Jo Adell (R);$9;OF;5;LAA
4.3;2022;04/10/2022;52.30;F. Lindor (S);$21;SS;2;NYM
3.6;2022;04/10/2022;52.25;H. Renfroe (R);$14;OF;6;MIL
4.7;2022;04/10/2022;52.25;Oscar Mercado (R);$7;OF;8;CLE
3.4;2022;04/10/2022;52.20;G. Stubbs (L);$7;C;8;PHI
4.7;2022;04/10/2022;52.05;B. Lavastida (R);$7;C;9;CLE
4.3;2022;04/10/2022;52.05;Dominic Smith (L);$7;1B;6;NYM
3.6;2022;04/10/2022;52.00;C. Yelich (L);$14;OF;3;MIL
4.7;2022;04/10/2022;51.90;Franmil Reyes (R);$16;OF;4;CLE
3.5;2022;04/10/2022;51.85;Mike Zunino (R);$12;C;8;TB
4.3;2022;04/10/2022;51.80;Robinson Cano (L);$18;2B;3;NYM
4.7;2022;04/10/2022;51.70;J.P. Crawford (L);$14;SS;8;SEA
3.5;2022;04/10/2022;51.65;Manuel Margot (R);$11;OF;9;TB
3.9;2022;04/10/2022;51.65;D. Swanson (R);$13;SS;9;ATL
3.5;2022;04/10/2022;51.50;Wander Franco (S);$22;SS;2;TB
4.7;2022;04/10/2022;51.10;Jose Ramirez (S);$22;3B;3;CLE
4.7;2022;04/10/2022;51.10;Myles Straw (R);$16;OF;1;CLE
4;2022;04/10/2022;51.05;Miguel Sano (R);$12;1B;5;MIN
3.9;2022;04/10/2022;51.05;S. Espinal (R);$10;3B;8;TOR
4.3;2022;04/10/2022;50.90;Tomas Nido (R);$7;C;9;NYM
3.9;2022;04/10/2022;50.85;Danny Jansen (R);$13;C;9;TOR
4.1;2022;04/10/2022;50.80;J. Profar (S);$10;OF;7;SD
3.5;2022;04/10/2022;50.50;Ji-Man Choi (L);$11;1B;4;TB
3.5;2022;04/10/2022;50.50;Josh Lowe (L);$16;OF;6;TB
4.9;2022;04/10/2022;50.40;Nelson Cruz (R);$16;1B;3;WSH
4.7;2022;04/10/2022;50.35;Mitch Haniger (R);$20;OF;4;SEA
3.5;2022;04/10/2022;50.15;R. Arozarena (R);$22;OF;3;TB
3.8;2022;04/10/2022;49.95;Tim Anderson (R);$20;SS;1;CWS
4;2022;04/10/2022;49.90;Aaron Hicks (S);$13;OF;7;NYY
3.9;2022;04/10/2022;49.55;T. d'Arnaud (R);$13;C;8;ATL
3.5;2022;04/10/2022;49.55;H. Ramirez (R);$9;OF;7;TB
5.8;2022;04/10/2022;49.25;Adolis Garcia (R);$14;OF;4;TEX
4.7;2022;04/10/2022;48.90;Rafael Devers (L);$23;3B;2;BOS
4.7;2022;04/10/2022;48.90;Alex Verdugo (L);$15;OF;7;BOS
4;2022;04/10/2022;48.80;Ryan Jeffers (R);$8;C;8;MIN
5.1;2022;04/10/2022;48.75;David Peralta (L);$8;OF;3;ARI
5.1;2022;04/10/2022;48.70;Cooper Hummel (S);$7;OF;1;ARI
4;2022;04/10/2022;48.55;Jose Trevino (R);$7;C;9;NYY
5.1;2022;04/10/2022;48.50;Drew Ellis (R);$7;3B;9;ARI
3.8;2022;04/10/2022;48.40;B. Crawford (L);$14;SS;3;SF
5.1;2022;04/10/2022;48.35;Carson Kelly (R);$12;C;5;ARI
3.8;2022;04/10/2022;48.20;Danny Mendick (R);$7;SS;9;CWS
4;2022;04/10/2022;48.10;G. Torres (R);$11;2B;6;NYY
4.5;2022;04/10/2022;48.10;B. Witt Jr. (R);$12;3B;2;KC
4;2022;04/10/2022;48.10;I. Kiner-Falefa (R);$13;SS;8;NYY
4.9;2022;04/10/2022;48.05;Josh Bell (S);$16;1B;4;WSH
3.4;2022;04/10/2022;48.05;Bryson Stott (L);$13;3B;6;PHI
4.9;2022;04/10/2022;47.85;C. Hernandez (S);$12;2B;1;WSH
3.8;2022;04/10/2022;47.65;Andrew Vaughn (R);$12;OF;5;CWS
4.1;2022;04/10/2022;47.50;Seiya Suzuki (R);$15;OF;5;CHC
4.9;2022;04/10/2022;47.50;Kurt Suzuki (R);$9;C;7;LAA
3.8;2022;04/10/2022;47.20;Josh Harrison (R);$9;3B;6;CWS
4.7;2022;04/10/2022;47.10;X. Bogaerts (R);$21;SS;3;BOS
4.7;2022;04/10/2022;47.10;E. Hernandez (R);$16;OF;1;BOS
4.7;2022;04/10/2022;47.10;J.D. Martinez (R);$18;OF;4;BOS
4.7;2022;04/10/2022;47.10;Bobby Dalbec (R);$14;1B;5;BOS
4.9;2022;04/10/2022;46.95;Maikel Franco (R);$7;3B;7;WSH
3.9;2022;04/10/2022;46.85;Jazz Chisholm (L);$18;2B;8;MIA
4.9;2022;04/10/2022;46.75;Juan Soto (L);$25;OF;2;WSH
5.1;2022;04/10/2022;46.75;J. McCarthy (L);$7;OF;8;ARI
4.7;2022;04/10/2022;46.60;Amed Rosario (R);$13;SS;5;CLE
3.6;2022;04/10/2022;46.55;Omar Narvaez (L);$7;C;7;MIL
3.8;2022;04/10/2022;46.45;Adam Engel (R);$10;OF;7;CWS
5.1;2022;04/10/2022;46.15;C. Walker (R);$9;1B;4;ARI
3.6;2022;04/10/2022;46.15;Rowdy Tellez (L);$8;1B;5;MIL
4.8;2022;04/10/2022;46.05;C. McCormick (R);$13;OF;7;HOU
4.7;2022;04/10/2022;45.95;Owen Miller (R);$7;2B;6;CLE
4.7;2022;04/10/2022;45.60;Jesse Winker (L);$20;OF;3;SEA
4.9;2022;04/10/2022;45.55;Victor Robles (R);$7;OF;9;WSH
4.7;2022;04/10/2022;45.50;Luis Torrens (R);$8;1B;9;SEA
4.7;2022;04/10/2022;45.35;E. Suarez (R);$13;3B;6;SEA
4.7;2022;04/10/2022;45.30;C. Mullins (L);$16;OF;1;BAL
4.9;2022;04/10/2022;45.30;Y. Hernandez (L);$7;OF;6;WSH
3.6;2022;04/10/2022;45.25;A. McCutchen (R);$13;OF;4;MIL
4;2022;04/10/2022;45.25;Gio Urshela (R);$13;3B;4;MIN
5.1;2022;04/10/2022;45.20;D. Varsho (L);$10;OF;6;ARI
4.5;2022;04/10/2022;44.80;Hunter Dozier (R);$12;OF;6;KC
4.7;2022;04/10/2022;44.65;Ty France (R);$12;1B;2;SEA
5.3;2022;04/10/2022;44.35;Colin Moran (L);$7;1B;7;CIN
4.7;2022;04/10/2022;44.25;Ernie Clement (R);$8;2B;7;CLE
4.3;2022;04/10/2022;44.10;J. Schoop (R);$15;2B;6;DET
4.7;2022;04/10/2022;44.10;J. Kelenic (L);$13;OF;5;SEA
4.7;2022;04/10/2022;43.90;Adam Frazier (L);$9;2B;1;SEA
5.3;2022;04/10/2022;43.90;Tyler Naquin (L);$9;OF;2;CIN
5.8;2022;04/10/2022;43.70;C. Culberson (R);$8;3B;7;TEX
5.8;2022;04/10/2022;43.65;Marcus Semien (R);$21;2B;1;TEX
5.8;2022;04/10/2022;43.65;Nick Solak (R);$11;2B;6;TEX
3.8;2022;04/10/2022;43.60;Reese McGuire (L);$7;C;8;CWS
5.8;2022;04/10/2022;43.25;Corey Seager (L);$20;SS;2;TEX
5.3;2022;04/10/2022;43.20;Joey Votto (L);$18;1B;4;CIN
5.1;2022;04/10/2022;43.05;G. Perdomo (S);$11;SS;7;ARI
4.9;2022;04/10/2022;43.00;Lucius Fox (S);$7;SS;8;WSH
5.8;2022;04/10/2022;42.95;Mitch Garver (R);$18;C;3;TEX
5.3;2022;04/10/2022;42.95;Sean Murphy (R);$14;C;3;OAK
4.3;2022;04/10/2022;42.90;A. Meadows (L);$17;OF;2;DET
5.2;2022;04/10/2022;42.80;B. Reynolds (S);$18;OF;2;PIT
5.8;2022;04/10/2022;42.70;Jonah Heim (S);$7;C;8;TEX
4.7;2022;04/10/2022;42.30;Steven Kwan (L);$13;OF;2;CLE
4.3;2022;04/10/2022;42.20;Javier Baez (R);$18;SS;3;DET
5.8;2022;04/10/2022;42.20;Eli White (R);$7;OF;9;TEX
5.3;2022;04/10/2022;42.10;Tommy Pham (R);$11;OF;3;CIN
5.3;2022;04/10/2022;42.00;Nick Senzel (R);$10;OF;6;CIN
3.6;2022;04/10/2022;41.95;Jace Peterson (L);$8;3B;9;MIL
4.9;2022;04/10/2022;41.95;Keibert Ruiz (S);$13;C;5;WSH
