Rating;Year;Date;Player;Salary;Position;Bat_Order;Opp_Pitcher;Opp
4.4;2021;04/30/2021;73.65;Joey Votto (L);$5300;1B;3;CIN
3.9;2021;04/30/2021;73.60;Jesus Aguilar (R);$4700;1B;2;MIA
4.4;2021;04/30/2021;73.35;Nick Senzel (R);$3800;OF;7;CIN
4.5;2021;04/30/2021;73.30;Trevor Story (R);$5000;SS;3;COL
5.6;2021;04/30/2021;73.20;T. d'Arnaud (R);$4900;C;5;ATL
4.7;2021;04/30/2021;73.15;Matt Duffy (R);$2600;1B/3B;1B;3B
3.6;2021;04/30/2021;72.70;Mike Trout (R);$6000;OF;3;LAA
4.5;2021;04/30/2021;72.65;C.J. Cron (R);$4200;1B;4;COL
4.1;2021;04/30/2021;72.60;Corey Seager (L);$4800;SS;2;LAD
3.8;2021;04/30/2021;72.55;Dominic Smith (L);$4300;OF;7;NYM
4.5;2021;04/30/2021;72.45;G. Hampson (R);$4300;2B/OF;2B;OF
4.1;2021;04/30/2021;72.40;Max Muncy (L);$4400;1B/2B;1B;2B
3.9;2021;04/30/2021;72.40;Jon Berti (R);$3100;2B/3B;2B;3B
3.9;2021;04/30/2021;72.10;Adam Duvall (R);$3900;OF;4;MIA
3.8;2021;04/30/2021;71.95;Alex Bregman (R);$4700;3B;3;HOU
4.7;2021;04/30/2021;71.80;J. Marisnick (R);$3000;OF;6;CHC
3.9;2021;04/30/2021;71.80;Miguel Rojas (R);$4100;SS;1;MIA
2.9;2021;04/30/2021;71.60;J. Cronenworth (L);$3800;2B;5;SD
5;2021;04/30/2021;71.05;S. Espinal (R);$3900;3B/SS;3B;SS
3.9;2021;04/30/2021;70.75;G. Cooper (R);$4100;OF;3;MIA
3.8;2021;04/30/2021;70.75;Luis Arraez (L);$4500;2B/3B;2B;3B
4.1;2021;04/30/2021;70.60;Justin Turner (R);$4900;3B;3;LAD
5;2021;04/30/2021;70.40;Marcus Semien (R);$5300;2B;6;TOR
4.4;2021;04/30/2021;70.30;N. Castellanos (R);$6100;OF;2;CIN
4.1;2021;04/30/2021;70.00;E. Escobar (S);$4200;2B/3B;2B;3B
4.2;2021;04/30/2021;69.90;A. Meadows (L);$3400;1B/OF;1B;OF
4.8;2021;04/30/2021;69.55;Nate Lowe (L);$3900;1B;4;TEX
4.3;2021;04/30/2021;69.45;Jorge Soler (R);$3500;OF;4;KC
3.8;2021;04/30/2021;69.45;Y. Alvarez (L);$4900;OF;4;HOU
4.2;2021;04/30/2021;69.35;Manuel Margot (R);$2600;OF;2;TB
5.6;2021;04/30/2021;69.15;Austin Riley (R);$4000;3B;7;ATL
4.7;2021;04/30/2021;68.95;W. Contreras (R);$5400;C;1;CHC
4.7;2021;04/30/2021;68.70;David Bote (R);$3100;2B/3B;2B;3B
4.2;2021;04/30/2021;68.30;Y. Hernandez (L);$2900;OF;3;WSH
2.9;2021;04/30/2021;68.25;F. Tatis Jr. (R);$5900;SS;1;SD
3.8;2021;04/30/2021;68.20;Jose Altuve (R);$4900;2B;1;HOU
4.2;2021;04/30/2021;67.95;Trea Turner (R);$5400;SS;1;WSH
3.8;2021;04/30/2021;67.95;Kyle Tucker (L);$3100;OF;7;HOU
3.6;2021;04/30/2021;67.75;Mark Canha (R);$4400;OF;1;OAK
2.9;2021;04/30/2021;67.55;Eric Hosmer (L);$4400;1B;4;SD
2.9;2021;04/30/2021;67.45;Manny Machado (R);$5000;3B;3;SD
4.8;2021;04/30/2021;67.45;Joey Gallo (L);$3600;OF;3;TEX
3.8;2021;04/30/2021;67.35;M. Brantley (L);$4400;OF;2;HOU
4.1;2021;04/30/2021;67.30;Josh Rojas (L);$3600;OF/SS;OF;SS
4.1;2021;04/30/2021;67.15;A.J. Pollock (R);$3100;OF;6;LAD
4.1;2021;04/30/2021;67.00;Matt Beaty (L);$2600;OF;7;LAD
2.9;2021;04/30/2021;66.80;Trent Grisham (L);$5400;OF;2;SD
4.8;2021;04/30/2021;66.75;Brad Miller (L);$3400;3B/OF;3B;OF
3.6;2021;04/30/2021;66.55;Justin Upton (R);$3300;OF;6;LAA
4;2021;04/30/2021;66.55;Omar Narvaez (L);$4100;C;3;MIL
3.8;2021;04/30/2021;66.45;J. Donaldson (R);$5200;3B;2;MIN
4.8;2021;04/30/2021;66.40;Matt Joyce (L);$2400;OF;2;PHI
4.1;2021;04/30/2021;66.40;Chris Taylor (R);$4400;2B/OF;2B;OF
4.1;2021;04/30/2021;65.95;Will Smith (R);$4300;C;5;LAD
3.8;2021;04/30/2021;65.90;Myles Straw (R);$2700;OF;8;HOU
3.8;2021;04/30/2021;65.85;Nelson Cruz (R);$5700;OF;4;MIN
4;2021;04/30/2021;65.80;Travis Shaw (L);$3500;3B;5;MIL
4.3;2021;04/30/2021;65.20;C. Santana (S);$4400;1B;2;KC
2.6;2021;04/30/2021;65.00;Rougned Odor (L);$3700;2B;9;NYY
4.5;2021;04/30/2021;64.95;Ryan McMahon (L);$5100;2B/3B;2B;3B
3.9;2021;04/30/2021;64.65;Lewis Brinson (R);$2500;OF;5;MIA
4.8;2021;04/30/2021;64.50;A. McCutchen (R);$4200;OF;1;PHI
2.9;2021;04/30/2021;64.15;J. Profar (S);$3400;OF;7;SD
4.2;2021;04/30/2021;64.15;Brandon Lowe (L);$3900;2B;3;TB
4.1;2021;04/30/2021;63.85;Nick Ahmed (R);$3300;SS;7;ARI
4;2021;04/30/2021;63.85;Austin Hays (R);$2900;OF;2;BAL
4.2;2021;04/30/2021;63.80;Yandy Diaz (R);$3500;1B/3B;1B;3B
4;2021;04/30/2021;63.35;J. Bradley (L);$2500;OF;6;MIL
3.6;2021;04/30/2021;63.35;R. Laureano (R);$4600;OF;2;OAK
4.5;2021;04/30/2021;63.15;Mitch Haniger (R);$3600;OF;1;SEA
2.6;2021;04/30/2021;63.10;K. Higashioka (R);$3800;C;8;NYY
4.8;2021;04/30/2021;63.00;Rhys Hoskins (R);$5100;1B;3;PHI
4.8;2021;04/30/2021;62.95;Alec Bohm (R);$4100;3B;5;PHI
3.8;2021;04/30/2021;62.70;Byron Buxton (R);$5900;OF;3;MIN
3.6;2021;04/30/2021;62.30;Jared Walsh (L);$4000;1B/OF;1B;OF
3.6;2021;04/30/2021;61.85;Sean Murphy (R);$4600;C;4;OAK
4.5;2021;04/30/2021;61.75;Elias Diaz (R);$2500;C;8;COL
3.8;2021;04/30/2021;61.75;Max Kepler (L);$4300;OF;7;MIN
4.5;2021;04/30/2021;61.70;Josh Fuentes (R);$3100;1B/3B;1B;3B
3.6;2021;04/30/2021;61.65;Albert Pujols (R);$3100;1B;7;LAA
3;2021;04/30/2021;61.55;Jordan Luplow (R);$4200;OF;2;CLE
3;2021;04/30/2021;61.50;Jose Ramirez (S);$5400;3B;3;CLE
4;2021;04/30/2021;61.20;DJ Stewart (L);$3000;OF;4;BAL
4.3;2021;04/30/2021;60.95;W. Merrifield (R);$5200;2B;1;KC
4.8;2021;04/30/2021;60.90;Nick Solak (R);$4600;2B;2;TEX
4.5;2021;04/30/2021;60.90;Kyle Lewis (R);$3200;OF;4;SEA
3.8;2021;04/30/2021;60.65;Aledmys Diaz (R);$3200;2B/3B;2B;3B
4.4;2021;04/30/2021;60.50;Tyler Naquin (L);$4900;OF;6;CIN
3.6;2021;04/30/2021;60.25;Jed Lowrie (S);$4800;2B;3;OAK
3.6;2021;04/30/2021;60.00;S. Piscotty (R);$3200;OF;7;OAK
4;2021;04/30/2021;59.80;B. McKinney (L);$2100;OF;8;MIL
4.1;2021;04/30/2021;59.80;Gavin Lux (L);$3300;2B;8;LAD
3.6;2021;04/30/2021;59.75;Matt Chapman (R);$4700;3B;5;OAK
3;2021;04/30/2021;59.55;Franmil Reyes (R);$4700;OF;4;CLE
4.3;2021;04/30/2021;59.45;Hunter Dozier (R);$3200;3B/OF;3B;OF
3.9;2021;04/30/2021;59.15;Sandy Leon (S);$2400;C;7;MIA
4;2021;04/30/2021;58.90;Luis Urias (R);$3400;SS;7;MIL
4.2;2021;04/30/2021;58.50;Josh Harrison (R);$4100;2B;2;WSH
3.8;2021;04/30/2021;58.50;Jorge Polanco (S);$4700;2B/SS;2B;SS
3;2021;04/30/2021;58.40;C. Hernandez (S);$4000;2B;1;CLE
4.2;2021;04/30/2021;58.35;K. Schwarber (L);$4200;OF;6;WSH
4.1;2021;04/30/2021;58.10;T. La Stella (L);$3400;2B;1;SF
4.8;2021;04/30/2021;58.10;David Dahl (L);$2800;OF;6;TEX
4.2;2021;04/30/2021;58.10;Josh Bell (S);$4600;1B;5;WSH
4.5;2021;04/30/2021;58.00;Kyle Seager (L);$3900;3B;3;SEA
4.3;2021;04/30/2021;57.95;A. Benintendi (L);$2900;OF;7;KC
4.8;2021;04/30/2021;57.85;O. Herrera (L);$2000;OF;8;PHI
4.3;2021;04/30/2021;57.50;Ryan O'Hearn (L);$2900;1B;5;KC
4.5;2021;04/30/2021;57.45;Dylan Moore (R);$2900;2B/OF;2B;OF
4;2021;04/30/2021;57.20;C. Mullins (L);$4100;OF;1;BAL
4.1;2021;04/30/2021;57.00;Mike Tauchman (L);$2000;OF;2;SF
4;2021;04/30/2021;56.80;R. Mountcastle (R);$3300;1B;5;BAL
4.2;2021;04/30/2021;56.45;S. Castro (R);$3800;3B;4;WSH
4;2021;04/30/2021;56.30;Trey Mancini (R);$4500;1B;3;BAL
4.1;2021;04/30/2021;55.55;A. Dickerson (L);$3100;OF;5;SF
4.2;2021;04/30/2021;55.10;Victor Robles (R);$3200;OF;8;WSH
4.2;2021;04/30/2021;55.05;K. Kiermaier (L);$2000;OF;7;TB
2.9;2021;04/30/2021;55.00;Wil Myers (R);$4600;OF;6;SD
4.5;2021;04/30/2021;54.90;Ty France (R);$3900;2B;2;SEA
4.1;2021;04/30/2021;54.85;Brandon Belt (L);$2900;1B;4;SF
3.6;2021;04/30/2021;54.45;M. Moreland (L);$3300;1B;6;OAK
3.6;2021;04/30/2021;53.55;Jose Iglesias (R);$3200;SS;8;LAA
3.8;2021;04/30/2021;53.40;Carlos Correa (R);$5300;SS;5;HOU
4.4;2021;04/30/2021;53.30;T. Barnhart (L);$4500;C;8;CIN
5.6;2021;04/30/2021;53.10;E. Adrianza (S);$4300;2B/3B;2B;3B
4.3;2021;04/30/2021;52.85;S. Perez (R);$5300;C;3;KC
5.6;2021;04/30/2021;52.85;Alex Jackson (R);$2600;C;9;ATL
3.5;2021;04/30/2021;52.80;Nick Madrigal (R);$2700;2B;9;CWS
3.6;2021;04/30/2021;52.20;Tony Kemp (L);$2700;2B/OF;2B;OF
3.8;2021;04/30/2021;52.05;James McCann (R);$4000;C;8;NYM
2.9;2021;04/30/2021;51.95;V. Caratini (S);$3300;C;8;SD
3.6;2021;04/30/2021;51.80;Kurt Suzuki (R);$3200;C;9;LAA
4.2;2021;04/30/2021;51.75;Joey Wendle (L);$4200;3B/SS;3B;SS
3;2021;04/30/2021;51.60;Eddie Rosario (L);$4500;OF;5;CLE
3;2021;04/30/2021;51.35;Amed Rosario (R);$3900;OF/SS;OF;SS
4.5;2021;04/30/2021;51.35;Luis Torrens (R);$3400;C;5;SEA
5.6;2021;04/30/2021;51.30;R. Grossman (S);$3200;OF;1;DET
4.5;2021;04/30/2021;50.75;Sam Haggerty (S);$2800;OF;7;SEA
4.8;2021;04/30/2021;50.00;Jonah Heim (S);$3000;C;9;TEX
4.8;2021;04/30/2021;49.65;Brock Holt (L);$2600;3B;8;TEX
4.8;2021;04/30/2021;49.60;N. Maton (L);$3100;2B/SS;2B;SS
3.9;2021;04/30/2021;48.75;Isan Diaz (L);$3800;2B;8;MIA
3.6;2021;04/30/2021;48.60;Elvis Andrus (R);$3500;SS;8;OAK
4.8;2021;04/30/2021;48.30;I. Kiner-Falefa (R);$3800;SS;7;TEX
3.5;2021;04/30/2021;48.20;Adam Eaton (L);$3900;OF;2;CWS
3.8;2021;04/30/2021;47.65;A. Simmons (R);$4500;SS;8;MIN
4.8;2021;04/30/2021;47.60;Andrew Knapp (S);$3000;C;7;PHI
4.8;2021;04/30/2021;47.40;Adolis Garcia (R);$3700;OF;5;TEX
4.2;2021;04/30/2021;47.40;Y. Tsutsugo (L);$2200;1B;8;TB
3.8;2021;04/30/2021;47.35;M. Maldonado (R);$2000;C;9;HOU
4.2;2021;04/30/2021;46.45;Alex Avila (L);$3300;C;7;WSH
5.6;2021;04/30/2021;46.20;M. Cabrera (R);$3100;1B;3;DET
5.6;2021;04/30/2021;46.20;J. Schoop (R);$3200;1B;4;DET
4.5;2021;04/30/2021;46.10;J.P. Crawford (L);$2500;SS;8;SEA
4.3;2021;04/30/2021;44.95;Nicky Lopez (L);$2700;SS;9;KC
4;2021;04/30/2021;44.65;Ramon Urias (R);$2700;2B/SS;2B;SS
3.8;2021;04/30/2021;44.65;B. Rortvedt (L);$2000;C;9;MIN
5.6;2021;04/30/2021;44.50;Harold Castro (L);$2100;1B/2B;1B;2B
4;2021;04/30/2021;44.00;Rio Ruiz (L);$3500;2B;6;BAL
4.3;2021;04/30/2021;43.40;M. Taylor (R);$3100;OF;8;KC
4.2;2021;04/30/2021;43.20;Willy Adames (R);$2800;SS;9;TB
4;2021;04/30/2021;42.80;Pat Valaika (R);$2500;2B/SS;2B;SS
3.5;2021;04/30/2021;42.40;Tim Anderson (R);$5200;SS;1;CWS
4;2021;04/30/2021;42.40;Chance Sisco (L);$2600;C;8;BAL
3;2021;04/30/2021;40.20;Roberto Perez (R);$3600;C;7;CLE
3;2021;04/30/2021;39.90;Yu Chang (R);$2800;1B;8;CLE
4.5;2021;04/30/2021;39.10;Tom Murphy (R);$2300;C;9;SEA
3;2021;04/30/2021;38.00;A. Gimenez (L);$4200;SS;9;CLE
4.1;2021;04/30/2021;36.20;Steven Duggar (L);$2000;OF;8;SF
4.1;2021;04/30/2021;35.60;B. Crawford (L);$3000;SS;7;SF
3.5;2021;04/30/2021;35.30;Jose Abreu (R);$5000;1B;4;CWS
4.2;2021;04/30/2021;34.50;Mike Zunino (R);$3500;C;6;TB
3.5;2021;04/30/2021;34.05;Yoan Moncada (S);$4500;3B;3;CWS
5.6;2021;04/30/2021;33.00;Wilson Ramos (R);$4300;C;6;DET
3.5;2021;04/30/2021;32.85;Luis Robert (R);$4400;OF;7;CWS
4.1;2021;04/30/2021;31.25;Buster Posey (R);$4400;C;3;SF
5.6;2021;04/30/2021;31.10;Willi Castro (S);$3900;2B/SS;2B;SS
4.1;2021;04/30/2021;29.95;Evan Longoria (R);$3700;3B;6;SF
3.5;2021;04/30/2021;29.55;Andrew Vaughn (R);$2600;OF;8;CWS
5.6;2021;04/30/2021;29.30;J. Candelario (S);$3900;3B;5;DET
3.5;2021;04/30/2021;29.10;Y. Mercedes (R);$4500;1B;5;CWS
3.5;2021;04/30/2021;24.80;Y. Grandal (S);$4800;C;6;CWS
5.6;2021;04/30/2021;18.05;Niko Goodrum (S);$4000;2B/SS;2B;SS
5.6;2021;04/30/2021;16.55;Akil Baddoo (L);$3800;OF;9;DET
4.1;2021;05/01/2021;86.90;M. Moustakas (L);$4000;3B;4;CIN
3.3;2021;05/01/2021;85.85;Mike Ford (L);$3000;1B;5;NYY
3.7;2021;05/01/2021;85.15;Adam Eaton (L);$4100;OF;2;CWS
3.3;2021;05/01/2021;82.30;Aaron Hicks (S);$3300;OF;6;NYY
4.1;2021;05/01/2021;82.15;Nick Senzel (R);$3500;OF;6;CIN
4.1;2021;05/01/2021;80.85;E. Suarez (R);$5000;SS;5;CIN
3.3;2021;05/01/2021;80.80;Rougned Odor (L);$3700;2B;3;NYY
4.1;2021;05/01/2021;80.55;N. Castellanos (R);$5600;OF;2;CIN
